Date,Open,High,Low,Close,Volume,SMA_Fast,SMA_Slow,SMA_20,STD_20,Upper_Band,Lower_Band
2017-06-06,9704.25,9709.2998046875,9630.2001953125,9637.150390625,145900,9514.68505859375,9127.337782118055,9514.68505859375,104.42386848654769,9723.532795566845,9305.837321620655
2017-06-07,9663.9501953125,9678.5498046875,9630.5498046875,9663.900390625,160700,9527.515087890624,9140.538899739584,9527.515087890624,106.28263496469384,9740.080357820012,9314.949817961236
2017-06-08,9682.400390625,9688.7001953125,9641.5,9647.25,155400,9538.757568359375,9152.14445529514,9538.757568359375,106.4705181977167,9751.698604754809,9325.816531963941
2017-06-09,9638.5498046875,9676.25,9608.150390625,9668.25,159000,9552.125048828126,9163.55556640625,9552.125048828126,105.02464657557846,9762.174341979282,9342.07575567697
2017-06-12,9646.7001953125,9647.0498046875,9598.5,9616.400390625,141400,9560.675048828125,9174.485015190972,9560.675048828125,102.8162562081929,9766.30756124451,9355.04253641174
2017-06-13,9615.5498046875,9654.150390625,9595.400390625,9606.900390625,129700,9565.407568359375,9186.102799479168,9565.407568359375,102.64818052087153,9770.703929401117,9360.111207317632
2017-06-14,9621.5498046875,9627.400390625,9580.4501953125,9618.150390625,181800,9570.027587890625,9196.122243923612,9570.027587890625,102.8485143775323,9775.72461664569,9364.33055913556
2017-06-15,9617.900390625,9621.400390625,9560.7998046875,9578.0498046875,171100,9577.457568359376,9205.497797309028,9577.457568359376,97.38063725904956,9772.218842877475,9382.696293841276
2017-06-16,9595.4501953125,9615.849609375,9565.5,9588.0498046875,213200,9585.4650390625,9214.910015190972,9585.4650390625,90.7974136148921,9767.059866292284,9403.870211832715
2017-06-19,9626.400390625,9673.2998046875,9614.900390625,9657.5498046875,141700,9596.430029296875,9224.42668185764,9596.430029296875,85.14957785108979,9766.729184999054,9426.130873594695
2017-06-20,9670.5,9676.5,9643.75,9653.5,159500,9609.797509765625,9234.262239583333,9609.797509765625,70.04668593181843,9749.890881629262,9469.704137901988
2017-06-21,9648.099609375,9650.4501953125,9608.599609375,9633.599609375,144000,9623.45,9243.868348524305,9623.45,38.34643856220133,9700.142877124403,9546.757122875599
2017-06-22,9642.650390625,9698.849609375,9617.75,9630.0,198800,9629.4625,9253.33056640625,9629.4625,27.463609446422613,9684.389718892844,9574.535281107155
2017-06-23,9643.25,9647.650390625,9565.2998046875,9574.9501953125,175200,9628.455029296874,9262.01279296875,9628.455029296874,29.110705390729763,9686.676440078334,9570.233618515414
2017-06-27,9594.0498046875,9615.400390625,9473.4501953125,9511.400390625,203300,9623.780029296875,9269.8611328125,9623.780029296875,38.94063304043965,9701.661295377755,9545.898763215995
2017-06-28,9520.2001953125,9522.5,9474.349609375,9491.25,172400,9617.1150390625,9277.62724609375,9617.1150390625,48.928658777215965,9714.972356616932,9519.25772150807
2017-06-29,9522.9501953125,9575.7998046875,9493.7998046875,9504.099609375,259300,9611.25751953125,9286.287239583333,9611.25751953125,55.03847366750542,9721.33446686626,9501.18057219624
2017-06-30,9478.5,9535.7998046875,9448.75,9520.900390625,179600,9606.49755859375,9294.541688368055,9606.49755859375,58.59911012299079,9723.695778839732,9489.299338347768
2017-07-03,9587.9501953125,9624.0,9543.5498046875,9615.0,183000,9604.57255859375,9303.356130642362,9604.57255859375,57.59760957605653,9719.767777745863,9489.377339441638
2017-07-04,9645.900390625,9650.650390625,9595.5,9613.2998046875,144800,9601.482568359375,9311.51279296875,9601.482568359375,55.22363485632576,9711.929838072027,9491.035298646724
2017-07-05,9619.75,9643.650390625,9607.349609375,9637.599609375,130800,9601.505029296875,9319.621126302083,9601.505029296875,55.238994667110894,9711.983018631097,9491.027039962653
2017-07-06,9653.599609375,9700.7001953125,9639.9501953125,9674.5498046875,147400,9602.0375,9327.928342013889,9602.0375,55.919242380811355,9713.875984761624,9490.199015238377
2017-07-07,9670.349609375,9684.25,9642.650390625,9665.7998046875,141800,9602.964990234375,9335.99833984375,9602.964990234375,56.854629159559046,9716.674248553494,9489.255731915257
2017-07-10,9719.2998046875,9782.150390625,9646.4501953125,9771.0498046875,37500,9608.10498046875,9345.713335503473,9608.10498046875,66.83778896387135,9741.780558396493,9474.429402541007
2017-07-11,9797.4501953125,9830.0498046875,9778.849609375,9786.0498046875,179700,9616.587451171876,9355.785004340278,9616.587451171876,77.81050229817501,9772.208455768226,9460.966446575525
2017-07-12,9807.2998046875,9824.9501953125,9787.7001953125,9816.099609375,145500,9627.047412109376,9365.45500217014,9627.047412109376,89.6067600723285,9806.260932254032,9447.83389196472
2017-07-13,9855.7998046875,9897.25,9853.4501953125,9891.7001953125,181300,9640.72490234375,9376.476671006945,9640.72490234375,107.30637923014012,9855.33766080403,9426.11214388347
2017-07-14,9913.2998046875,9913.2998046875,9845.4501953125,9886.349609375,159600,9656.139892578125,9387.463335503473,9656.139892578125,119.30266944682155,9894.745231471768,9417.534553684482
2017-07-17,9908.150390625,9928.2001953125,9894.7001953125,9915.9501953125,163500,9672.534912109375,9398.046668836805,9672.534912109375,131.37303493146635,9935.280981972308,9409.788842246442
2017-07-18,9832.7001953125,9885.349609375,9792.0498046875,9827.150390625,293900,9681.01494140625,9407.82722439236,9681.01494140625,135.75554396930406,9952.52602934486,9409.503853467642
2017-07-19,9855.9501953125,9905.0498046875,9851.650390625,9899.599609375,200200,9693.319921875,9418.663888888888,9693.319921875,144.03137831249046,9981.38267849998,9405.25716525002
2017-07-20,9920.2001953125,9922.5498046875,9863.4501953125,9873.2998046875,161100,9705.304931640625,9429.178331163195,9705.304931640625,148.69770715391098,10002.700345948448,9407.909517332802
2017-07-21,9899.599609375,9924.7001953125,9838.0,9915.25,187500,9719.567431640626,9440.075,9719.567431640626,154.65528306489833,10028.877997770422,9410.25686551083
2017-07-24,9936.7998046875,9982.0498046875,9919.599609375,9966.400390625,174500,9739.13994140625,9449.84611545139,9739.13994140625,160.06537757150699,10059.270696549265,9419.009186263236
2017-07-25,10010.5498046875,10011.2998046875,9949.099609375,9964.5498046875,185500,9761.797412109376,9459.62111545139,9761.797412109376,158.19286375983728,10078.18313962905,9445.4116845897
2017-07-26,9983.650390625,10025.9501953125,9965.9501953125,10020.650390625,197600,9788.267431640625,9469.253895399306,9788.267431640625,154.795346107429,10097.858123855483,9478.676739425766
2017-07-27,10063.25,10114.849609375,10005.5,10020.5498046875,287900,9814.08994140625,9478.815006510416,9814.08994140625,147.81533531991346,10109.720612046076,9518.459270766423
2017-07-28,9996.5498046875,10026.0498046875,9944.5,10014.5,191600,9838.769921875,9488.677788628473,9838.769921875,137.1054423155873,10112.980806506175,9564.559037243826
2017-07-31,10034.7001953125,10085.900390625,10016.9501953125,10077.099609375,237700,9861.87490234375,9499.295562065972,9861.87490234375,136.34542114890522,10134.56574464156,9589.18406004594
2017-08-01,10101.0498046875,10128.599609375,10065.75,10114.650390625,184300,9886.942431640626,9511.342230902777,9886.942431640626,134.3110394994793,10155.564510639584,9618.320352641667
2017-08-02,10136.2998046875,10137.849609375,10054.2001953125,10081.5,161500,9909.137451171875,9522.400010850695,9909.137451171875,127.4399916261625,10164.0174344242,9654.25746791955
2017-08-03,10081.150390625,10081.150390625,9998.25,10013.650390625,192700,9926.09248046875,9532.46279296875,9926.09248046875,116.69127241724158,10159.475025303233,9692.709935634266
2017-08-04,10008.599609375,10075.25,9988.349609375,10066.400390625,178600,9946.122509765624,9543.809461805555,9946.122509765624,103.27026352020415,10152.663036806032,9739.581982725216
2017-08-07,10074.7998046875,10088.099609375,10046.349609375,10057.400390625,137400,9960.4400390625,9554.438357204861,9960.4400390625,97.40384760177211,10155.247734266044,9765.632343858955
2017-08-08,10068.349609375,10083.7998046875,9947.0,9978.5498046875,203300,9970.0650390625,9563.71335720486,9970.0650390625,88.35510835932641,10146.775255781153,9793.354822343847
2017-08-09,9961.150390625,9969.7998046875,9893.0498046875,9908.0498046875,169200,9974.662548828124,9571.872243923612,9974.662548828124,82.09226905244647,10138.847086933018,9810.47801072323
2017-08-10,9872.849609375,9892.650390625,9776.2001953125,9820.25,235500,9971.0900390625,9579.055577256944,9971.0900390625,87.28323488253741,10145.656508827575,9796.523569297424
2017-08-11,9712.150390625,9771.650390625,9685.5498046875,9710.7998046875,285900,9962.312548828126,9584.310579427083,9962.312548828126,103.56235795803246,10169.43726474419,9755.187832912061
2017-08-14,9755.75,9818.2998046875,9752.099609375,9794.150390625,195600,9956.22255859375,9590.188357204861,9956.22255859375,109.82410859323063,10175.870775780211,9736.57434140729
2017-08-16,9825.849609375,9903.9501953125,9773.849609375,9897.2998046875,219500,9959.730029296876,9597.247797309028,9959.730029296876,106.55652838967512,10172.843086076226,9746.616972517526
2017-08-17,9945.5498046875,9947.7998046875,9883.75,9904.150390625,197600,9959.957568359376,9605.090581597222,9959.957568359376,106.42614796956349,10172.809864298502,9747.10527242025
2017-08-18,9865.9501953125,9865.9501953125,9783.650390625,9837.400390625,246300,9958.16259765625,9612.378917100694,9958.16259765625,108.2517120015959,10174.666021659441,9741.659173653059
2017-08-21,9864.25,9884.349609375,9740.099609375,9754.349609375,205300,9950.117578125,9618.12724609375,9950.117578125,117.21640496009657,10184.550388045194,9715.684768204806
2017-08-22,9815.75,9828.4501953125,9752.599609375,9765.5498046875,183600,9940.075048828125,9624.372797309028,9940.075048828125,124.1470077980167,10188.369064424158,9691.781033232091
2017-08-23,9803.0498046875,9857.900390625,9786.75,9852.5,168600,9934.47255859375,9632.169466145833,9934.47255859375,125.5052376607121,10185.483033915174,9683.462083272327
2017-08-24,9881.2001953125,9881.5,9848.849609375,9857.0498046875,184700,9926.292529296876,9640.144466145834,9926.292529296876,124.92295213409166,10176.138433565058,9676.446625028693
2017-08-28,9907.150390625,9925.75,9882.0,9912.7998046875,159600,9920.905029296875,9649.118348524305,9920.905029296875,122.95190586403179,10166.808841024938,9675.001217568812
2017-08-29,9886.400390625,9887.349609375,9783.75,9796.0498046875,173300,9909.98251953125,9656.813346354167,9909.98251953125,123.89916021466725,10157.780839960584,9662.184199101916
2017-08-30,9859.5,9909.4501953125,9850.7998046875,9884.400390625,157800,9900.34755859375,9665.124457465277,9900.34755859375,117.54925290059847,10135.446064394948,9665.249052792553
2017-08-31,9905.7001953125,9925.099609375,9856.9501953125,9917.900390625,327700,9890.51005859375,9673.9966796875,9890.51005859375,106.37213234751684,10103.254323288784,9677.765793898718
2017-09-01,9937.650390625,9983.4501953125,9909.849609375,9974.400390625,157800,9885.155078125,9682.401681857638,9885.155078125,98.66810235823668,10082.491282841474,9687.818873408527
2017-09-04,9984.150390625,9988.400390625,9861.0,9912.849609375,148800,9880.1150390625,9689.13779296875,9880.1150390625,94.23386247109116,10068.582764004683,9691.647314120319
2017-09-05,9933.25,9963.099609375,9901.0498046875,9952.2001953125,139200,9874.405029296875,9695.808355034722,9874.405029296875,85.3976300677398,10045.200289432354,9703.609769161396
2017-09-06,9899.25,9931.5498046875,9882.5498046875,9916.2001953125,149200,9867.34501953125,9702.186686197916,9867.34501953125,74.63067242988372,10016.606364391018,9718.083674671483
2017-09-07,9945.849609375,9964.849609375,9917.2001953125,9929.900390625,188800,9864.912548828124,9709.140581597223,9864.912548828124,71.5443697501562,10008.001288328436,9721.823809327812
2017-09-08,9958.650390625,9963.599609375,9913.2998046875,9934.7998046875,163600,9866.250048828126,9716.040581597223,9866.250048828126,72.63498054601159,10011.520009920148,9720.980087736103
2017-09-11,9971.75,10028.650390625,9968.7998046875,10006.0498046875,173000,9875.5400390625,9723.752799479167,9875.5400390625,78.11693544212764,10031.773909946754,9719.306168178246
2017-09-12,10056.849609375,10097.5498046875,10028.0498046875,10093.0498046875,182600,9894.6525390625,9731.89890407986,9894.6525390625,82.33700218576189,10059.326543434023,9729.978534690976
2017-09-13,10099.25,10131.9501953125,10063.150390625,10079.2998046875,215000,9908.910009765625,9740.721126302084,9908.910009765625,88.4773768571869,10085.864763479998,9731.955256051251
2017-09-14,10107.400390625,10126.5,10070.349609375,10086.599609375,225600,9918.375,9749.305013020834,9918.375,96.89488450993727,10112.164769019875,9724.585230980125
2017-09-15,10062.349609375,10115.150390625,10043.650390625,10085.400390625,266600,9927.4375,9757.844466145832,9927.4375,103.729485661464,10134.896471322929,9719.978528677071
2017-09-18,10133.099609375,10171.7001953125,10131.2998046875,10153.099609375,156100,9943.2224609375,9766.131130642361,9943.2224609375,112.92049471880146,10169.063450375104,9717.381471499897
2017-09-19,10175.599609375,10178.9501953125,10129.9501953125,10147.5498046875,187500,9962.882470703125,9774.188346354167,9962.882470703125,112.53446585265843,10187.951402408442,9737.813538997809
2017-09-20,10160.9501953125,10171.0498046875,10134.2001953125,10141.150390625,199400,9981.6625,9782.413346354168,9981.6625,109.15985243252409,10199.98220486505,9763.342795134951
2017-09-21,10139.599609375,10158.900390625,10058.599609375,10121.900390625,191800,9995.13251953125,9789.930013020834,9995.13251953125,109.00422017807283,10213.140959887394,9777.124079175104
2017-09-22,10094.349609375,10095.0498046875,9952.7998046875,9964.400390625,226600,10000.500048828126,9794.95390625,10000.500048828126,104.39245297116399,10209.284954770454,9791.715142885798
2017-09-25,9960.099609375,9960.5,9816.0498046875,9872.599609375,221400,9998.4900390625,9798.807790798612,9998.4900390625,106.53496765066019,10211.559974363821,9785.42010376118
2017-09-26,9875.25,9891.349609375,9813.0,9871.5,190900,10002.262548828125,9803.719455295139,10002.262548828125,100.13256272584778,10202.52767427982,9801.99742337643
2017-09-27,9920.599609375,9921.0498046875,9714.400390625,9735.75,200100,9994.830029296874,9807.140006510417,9994.830029296874,113.91055485908589,10222.651139015046,9767.008919578702
2017-09-28,9736.400390625,9789.2001953125,9687.5498046875,9768.9501953125,385000,9987.38251953125,9810.814453125,9987.38251953125,123.65718693188526,10234.69689339502,9740.06814566748
2017-09-29,9814.2998046875,9854.0,9775.349609375,9788.599609375,196300,9978.09248046875,9815.28611111111,9978.09248046875,131.4195593272965,10240.931599123342,9715.253361814157
2017-10-03,9893.2998046875,9895.400390625,9831.0498046875,9859.5,162800,9975.425,9820.83000217014,9975.425,133.34090580478855,10242.106811609576,9708.743188390423
2017-10-04,9884.349609375,9938.2998046875,9850.650390625,9914.900390625,156200,9973.560009765624,9825.331673177083,9973.560009765624,133.9423322635385,10241.444674292701,9705.675345238547
2017-10-05,9927.0,9945.9501953125,9881.849609375,9888.7001953125,147800,9972.185009765624,9828.593901909722,9972.185009765624,134.70115975874137,10241.587329283107,9702.782690248141
2017-10-06,9908.150390625,9989.349609375,9906.599609375,9979.7001953125,195800,9974.675,9832.758344184027,9974.675,134.33816997594636,10243.351339951892,9705.998660048106
2017-10-09,9988.2001953125,10015.75,9959.4501953125,9988.75,143900,9977.372509765624,9836.805013020834,9977.372509765624,134.03665594124354,10245.44582164811,9709.299197883138
2017-10-10,10013.7001953125,10034.0,10002.2998046875,10016.9501953125,148600,9977.917529296876,9841.20168185764,9977.917529296876,134.1814840559599,10246.280497408796,9709.554561184956
2017-10-11,10042.599609375,10067.25,9955.7998046875,9984.7998046875,189700,9972.505029296875,9845.298350694444,9972.505029296875,131.4483617560561,10235.401752808988,9709.608305784763
2017-10-12,10011.2001953125,10104.4501953125,9977.099609375,10096.400390625,200900,9973.36005859375,9850.219466145832,9973.36005859375,132.23286464745894,10237.825787888667,9708.894329298832
2017-10-13,10123.7001953125,10191.900390625,10120.099609375,10167.4501953125,230100,9977.402587890625,9855.690028211806,9977.402587890625,137.02593373684502,10251.454455364315,9703.350720416935
2017-10-16,10207.400390625,10242.9501953125,10175.099609375,10230.849609375,203000,9984.675048828125,9862.286686197916,9984.675048828125,146.58572439912817,10277.846497626382,9691.503600029868
2017-10-17,10227.650390625,10251.849609375,10212.599609375,10234.4501953125,195700,9988.742578125,9868.626128472222,9988.742578125,152.5140222490323,10293.770622623066,9683.714533626935
2017-10-18,10209.400390625,10236.4501953125,10175.75,10210.849609375,254200,9991.907568359375,9874.888346354166,9991.907568359375,156.58551850893494,10305.078605377244,9678.736531341505
2017-10-19,10210.349609375,10211.9501953125,10123.349609375,10146.5498046875,30200,9992.1775390625,9880.202788628472,9992.1775390625,156.86078492570746,10305.899108913916,9678.455969211085
2017-10-23,10176.650390625,10224.150390625,10124.5,10184.849609375,218100,9995.325,9886.518891059028,9995.325,160.19678513046767,10315.718570260937,9674.931429739065
2017-10-24,10218.5498046875,10237.75,10182.400390625,10207.7001953125,217200,10007.489990234375,9893.194444444445,10007.489990234375,166.8255221114782,10341.14103445733,9673.83894601142
2017-10-25,10321.150390625,10340.5498046875,10240.900390625,10295.349609375,594200,10028.627490234376,9900.718880208333,10028.627490234376,175.39672461173421,10379.420939457845,9677.834041010907
2017-10-26,10291.7998046875,10355.650390625,10271.849609375,10343.7998046875,429700,10052.24248046875,9909.227213541666,10052.24248046875,184.67715691257808,10421.596794293906,9682.888166643595
2017-10-27,10362.2998046875,10366.150390625,10311.2998046875,10323.0498046875,312700,10081.607470703126,9917.393880208334,10081.607470703126,178.28576367418944,10438.178998051504,9725.035943354747
2017-10-30,10353.849609375,10384.5,10344.2998046875,10363.650390625,236900,10111.34248046875,9925.239442274305,10111.34248046875,172.90713628038753,10457.156753029525,9765.528207907973
2017-10-31,10364.900390625,10367.7001953125,10323.9501953125,10335.2998046875,232600,10138.677490234375,9932.814995659723,10138.677490234375,162.0738208687048,10462.825131971784,9814.529848496966
2017-11-01,10390.349609375,10451.650390625,10383.0498046875,10440.5,260300,10167.727490234374,9941.780555555555,10167.727490234374,161.4684670464497,10490.664424327273,9844.790556141475
2017-11-02,10440.5,10453.0,10412.5498046875,10423.7998046875,201500,10193.1724609375,9950.600553385417,10193.1724609375,159.61661442460633,10512.405689786712,9873.939232088287
2017-11-03,10461.5498046875,10461.7001953125,10403.599609375,10452.5,199900,10221.362451171875,9960.351106770833,10221.362451171875,152.64780747303766,10526.65806611795,9916.0668362258
2017-11-06,10431.75,10490.4501953125,10413.75,10451.7998046875,193600,10244.967431640625,9970.799989149305,10244.967431640625,149.7862574206838,10544.539946481993,9945.394916799258
2017-11-07,10477.150390625,10485.75,10340.7998046875,10350.150390625,286900,10263.037451171875,9980.343326822916,10263.037451171875,138.6339568406853,10540.305364853246,9985.769537490503
2017-11-08,10361.9501953125,10384.25,10285.5,10303.150390625,274500,10277.3474609375,9989.221668836806,10277.3474609375,126.09993710547963,10529.54733514846,10025.147586726542
2017-11-09,10358.650390625,10368.4501953125,10266.9501953125,10308.9501953125,240200,10293.55498046875,9997.977777777778,10293.55498046875,105.70157009180755,10504.958120652365,10082.151840285136
2017-11-10,10304.349609375,10344.9501953125,10254.099609375,10321.75,279400,10304.8224609375,10005.830555555556,10304.8224609375,95.05386865662355,10494.930198250746,10114.714723624253
2017-11-13,10322.0,10334.150390625,10216.25,10224.9501953125,210300,10307.6974609375,10012.626671006945,10307.6974609375,91.48271275818789,10490.662886453874,10124.732035421124
2017-11-14,10223.400390625,10248.0,10175.5498046875,10186.599609375,305000,10305.4849609375,10018.726671006945,10305.4849609375,93.94114679908795,10493.367254535675,10117.602667339324
2017-11-15,10171.9501953125,10175.4501953125,10094.0,10118.0498046875,207400,10299.66494140625,10023.654448784722,10299.66494140625,101.8467345679184,10503.358410542087,10095.971472270414
2017-11-16,10152.900390625,10232.25,10139.2001953125,10214.75,182600,10299.8599609375,10029.753895399306,10299.8599609375,101.67130033351974,10503.20256160454,10096.51736027046
2017-11-17,10324.5498046875,10343.599609375,10268.0498046875,10283.599609375,203300,10306.712451171876,10035.448893229166,10306.712451171876,95.20760570402118,10497.127662579918,10116.297239763833
2017-11-20,10287.2001953125,10309.849609375,10261.5,10298.75,147200,10312.407470703125,10041.145562065973,10312.407470703125,90.84094224249424,10494.089355188113,10130.725586218137
2017-11-21,10329.25,10358.7001953125,10315.0498046875,10326.900390625,186100,10318.36748046875,10046.821126302084,10318.36748046875,87.45689339463851,10493.281267258028,10143.453693679474
2017-11-22,10350.7998046875,10368.7001953125,10309.5498046875,10342.2998046875,157600,10320.714990234375,10051.827788628472,10320.714990234375,87.4366458021281,10495.58828183863,10145.84169863012
2017-11-23,10358.4501953125,10374.2998046875,10307.2998046875,10348.75,153000,10320.9625,10056.965570746528,10320.9625,87.5124055704919,10495.987311140983,10145.937688859016
2017-11-24,10366.7998046875,10404.5,10362.25,10389.7001953125,129200,10324.29501953125,10062.229459635417,10324.29501953125,88.85481997809114,10502.004659487431,10146.585379575068
2017-11-27,10361.0498046875,10407.150390625,10340.2001953125,10399.5498046875,141900,10326.089990234375,10068.589453125,10326.089990234375,90.0463040803027,10506.18259839498,10145.99738207377
2017-11-28,10387.900390625,10409.5498046875,10355.2001953125,10370.25,196000,10327.8375,10073.818901909723,10327.8375,90.57204479382061,10508.98158958764,10146.69341041236
2017-11-29,10376.650390625,10392.9501953125,10345.900390625,10361.2998046875,152500,10323.877490234376,10079.241124131944,10323.877490234376,87.04985384866912,10497.977197931714,10149.777782537038
2017-11-30,10332.7001953125,10332.7001953125,10211.25,10226.5498046875,342500,10314.014990234375,10082.700010850695,10314.014990234375,86.30383761964069,10486.622665473657,10141.407314995093
2017-12-01,10263.7001953125,10272.7001953125,10108.5498046875,10121.7998046875,143400,10297.47998046875,10084.426671006944,10297.47998046875,89.97635479909812,10477.432690066946,10117.527270870554
2017-12-04,10175.0498046875,10179.2001953125,10095.7001953125,10127.75,148600,10281.277490234375,10086.240006510418,10281.277490234375,89.90122894858726,10461.07994813155,10101.4750323372
2017-12-05,10118.25,10147.9501953125,10069.099609375,10118.25,155500,10269.682470703125,10087.324446614582,10269.682470703125,95.34093530951529,10460.364341322154,10079.000600084095
2017-12-06,10088.7998046875,10104.2001953125,10033.349609375,10044.099609375,166100,10256.729931640624,10087.586111111112,10256.729931640624,107.39012628972944,10471.510184220084,10041.949679061165
2017-12-07,10063.4501953125,10182.650390625,10061.900390625,10166.7001953125,166200,10249.617431640625,10089.277224392361,10249.617431640625,108.45488745054914,10466.527206541723,10032.707656739527
2017-12-08,10198.4501953125,10270.849609375,10195.25,10265.650390625,200000,10246.812451171874,10091.372233072916,10246.812451171874,107.20943096609163,10461.231313104057,10032.393589239691
2017-12-11,10310.5,10329.2001953125,10282.0498046875,10322.25,147400,10251.67744140625,10093.678895399305,10251.67744140625,108.36655208759365,10468.410545581437,10034.944337231062
2017-12-12,10324.900390625,10326.099609375,10230.2001953125,10240.150390625,175100,10254.35498046875,10095.441677517361,10254.35498046875,107.330587925665,10469.01615632008,10039.69380461742
2017-12-13,10236.599609375,10296.5498046875,10169.849609375,10192.9501953125,181600,10258.1,10097.433897569445,10258.1,103.5649275764636,10465.229855152927,10050.970144847073
2017-12-14,10229.2998046875,10276.099609375,10141.5498046875,10252.099609375,154300,10259.96748046875,10099.497222222222,10259.96748046875,103.07769751530371,10466.122875499357,10053.812085438141
2017-12-15,10345.650390625,10373.099609375,10319.650390625,10333.25,255100,10262.45,10102.562217881945,10262.45,104.26782691547055,10470.985653830941,10053.91434616906
2017-12-18,10263.099609375,10443.5498046875,10074.7998046875,10388.75,230400,10266.95,10107.119997829861,10266.95,107.79923221672972,10482.548464433461,10051.35153556654
2017-12-19,10414.7998046875,10472.2001953125,10406.0,10463.2001953125,169100,10273.764990234375,10113.288335503472,10273.764990234375,115.8001960842848,10505.365382402944,10042.164598065805
2017-12-20,10494.400390625,10494.4501953125,10437.150390625,10444.2001953125,175200,10278.860009765625,10120.22111545139,10278.860009765625,121.0949989639353,10521.050007693497,10036.670011837754
2017-12-21,10473.9501953125,10473.9501953125,10426.900390625,10440.2998046875,151900,10283.4375,10128.326671006944,10283.4375,125.52523441418171,10534.487968828364,10032.387031171636
2017-12-22,10457.2998046875,10501.099609375,10448.25,10493.0,138800,10288.602490234374,10136.091666666667,10288.602490234374,132.0817616655273,10552.76601356543,10024.438966903319
2017-12-26,10512.2998046875,10545.4501953125,10477.9501953125,10531.5,155600,10295.2,10143.138335503472,10295.2,140.91535243627243,10577.030704872546,10013.369295127455
2017-12-27,10531.0498046875,10552.400390625,10469.25,10490.75,165200,10301.225,10149.656108940972,10301.225,146.7484209531352,10594.72184190627,10007.72815809373
2017-12-28,10498.2001953125,10534.5498046875,10460.4501953125,10477.900390625,272900,10307.055029296875,10156.772775607638,10307.055029296875,151.49992333761026,10610.054875972095,10004.055182621654
2017-12-29,10492.349609375,10538.7001953125,10488.650390625,10530.7001953125,152000,10322.262548828125,10165.398893229167,10322.262548828125,158.11438310379899,10638.491315035722,10006.033782620527
2018-01-02,10477.5498046875,10495.2001953125,10404.650390625,10442.2001953125,153400,10338.282568359375,10172.917230902778,10338.282568359375,152.8793661823074,10644.04130072399,10032.52383599476
2018-01-03,10482.650390625,10503.599609375,10429.5498046875,10443.2001953125,167300,10354.055078125,10179.48056640625,10354.055078125,146.13948209287614,10646.334042310753,10061.776113939248
2018-01-04,10469.400390625,10513.0,10441.4501953125,10504.7998046875,174900,10373.382568359375,10186.677788628473,10373.382568359375,138.68311407149082,10650.748796502357,10096.016340216393
2018-01-05,10534.25,10566.099609375,10520.099609375,10558.849609375,180900,10399.120068359374,10193.856119791666,10399.120068359374,120.99358281011101,10641.107233979596,10157.132902739153
2018-01-08,10591.7001953125,10631.2001953125,10588.5498046875,10623.599609375,169000,10421.9650390625,10203.051117621528,10421.9650390625,117.89462461792357,10657.754288298347,10186.175789826651
2018-01-09,10645.099609375,10659.150390625,10603.599609375,10637.0,205000,10440.53251953125,10211.413335503472,10440.53251953125,121.17721825411603,10682.886956039483,10198.178083023018
2018-01-10,10652.0498046875,10655.5,10592.7001953125,10632.2001953125,176400,10456.030029296875,10219.35,10456.030029296875,125.01299586891487,10706.056021034705,10206.004037559045
2018-01-11,10637.0498046875,10664.599609375,10612.349609375,10651.2001953125,153800,10476.58251953125,10226.869997829861,10476.58251953125,121.39019551995166,10719.362910571153,10233.802128491347
2018-01-12,10682.5498046875,10690.400390625,10597.099609375,10681.25,175200,10500.997509765624,10235.407779947916,10500.997509765624,109.90322514683635,10720.803960059297,10281.191059471952
2018-01-15,10718.5,10782.650390625,10713.7998046875,10741.5498046875,175900,10525.47001953125,10244.178331163195,10525.47001953125,105.987294706431,10737.444608944113,10313.495430118388
2018-01-16,10761.5,10762.349609375,10687.849609375,10700.4501953125,211000,10543.830029296874,10252.892220052083,10543.830029296874,102.69027345436595,10749.210576205605,10338.449482388143
2018-01-17,10702.4501953125,10803.0,10666.75,10788.5498046875,252700,10563.82001953125,10262.432769097222,10563.82001953125,109.59411042800437,10783.008240387258,10344.63179867524
2018-01-18,10873.400390625,10887.5,10782.400390625,10817.0,312000,10581.510009765625,10272.234993489583,10581.510009765625,120.50847320375178,10822.52695617313,10340.49306335812
2018-01-19,10829.2001953125,10906.849609375,10793.900390625,10894.7001953125,207600,10604.035009765625,10282.10888671875,10604.035009765625,134.75321397237298,10873.54143771037,10334.52858182088
2018-01-22,10883.2001953125,10975.099609375,10881.400390625,10966.2001953125,231600,10630.330029296874,10291.810557725694,10630.330029296874,151.40325867991035,10933.136546656695,10327.523511937054
2018-01-23,10997.400390625,11092.900390625,10994.5498046875,11083.7001953125,284600,10659.8650390625,10302.970562065972,10659.8650390625,178.4103228203301,11016.685684703161,10303.04439342184
2018-01-24,11069.349609375,11110.099609375,11046.150390625,11086.0,283400,10687.5900390625,10314.075010850695,10687.5900390625,199.27692074200505,11086.14388054651,10289.036197578489
2018-01-25,11095.599609375,11095.599609375,11009.2001953125,11069.650390625,330300,10716.53505859375,10325.011121961805,10716.53505859375,210.88564621520746,11138.306351024165,10294.763766163336
2018-01-29,11079.349609375,11171.5498046875,11075.9501953125,11130.400390625,241700,10749.16005859375,10335.87001953125,10749.16005859375,222.19391194621144,11193.547882486173,10304.772234701328
