fast_ema,slow_ema,signal_ema,min_days_between_trades,trade_size,final_value,cagr
12,70,14,2,11,1125615.6655273438,0.011908220929894853
12,70,14,2,21,1225591.5668945312,0.020559209327807526
12,70,14,2,31,1288768.2241210938,0.02570390384203658
12,70,14,2,41,1381919.2641601562,0.032889919109728494
12,70,14,4,1,1010612.3037109375,0.001056630392443969
12,70,14,4,11,1116735.3408203125,0.011106718248922398
12,70,14,4,21,1208638.2197265625,0.01913804290745369
12,70,14,4,31,1242497.5908203125,0.021958898705684016
12,70,14,4,41,1320722.6201171875,0.0282201846621275
12,70,14,6,1,1014309.4052734375,0.0014223935767612161
12,70,14,6,11,1157403.4580078125,0.01473136810988307
12,70,14,6,21,1300497.5107421875,0.02663399426455748
12,70,14,6,31,1443591.5634765625,0.03741132391085955
12,70,14,6,41,1405621.3681640625,0.03464868515985575
12,70,14,8,1,1035436.5537109375,0.0034898188643912587
12,70,14,8,11,1389802.0908203125,0.0334778409272114
12,70,14,8,21,1604359.1025390625,0.048427956606722944
12,70,14,8,31,1754702.9013671875,0.05786535055806108
12,70,14,8,41,1595619.4921875,0.04785519433690877
12,70,14,10,1,1042003.7060546875,0.00412472380130291
12,70,14,10,11,1454592.1123046875,0.03819948470395995
12,70,14,10,21,1679231.4853515625,0.05322292943587548
12,70,14,10,31,1591201.181640625,0.04756455906986612
12,70,14,10,41,1341323.0581054688,0.029813495106162158
12,80,6,2,1,1054306.1513671875,0.005304479282756125
12,80,6,2,11,1593466.5107421875,0.04771366240065289
12,80,6,2,21,2047953.5048828125,0.07434755481602928
12,80,6,2,31,1809783.4833984375,0.061141370308157805
12,80,6,2,41,2025069.587890625,0.07314049952590129
12,80,6,4,1,1034744.8989257812,0.003422739671122166
12,80,6,4,11,1382193.8881835938,0.032910451970026955
12,80,6,4,21,1697669.3110351562,0.05437415826362657
12,80,6,4,31,1917702.1879882812,0.06730792540371966
12,80,6,4,41,1851057.259765625,0.06353790302132678
12,80,6,6,1,1021106.69921875,0.0020917466267402762
12,80,6,6,11,1232173.69140625,0.02110621229920251
12,80,6,6,21,1434900.484375,0.036784799228468
12,80,6,6,31,1541431.953125,0.04423959495720675
12,80,6,6,41,1624210.3857421875,0.04971857566068549
12,80,6,8,1,1041327.6474609375,0.004059529752694857
12,80,6,8,11,1454604.1220703125,0.03820034223705715
12,80,6,8,21,1550337.5048828125,0.044841584055526296
12,80,6,8,31,1717014.439453125,0.05557000378907606
12,80,6,8,41,1782948.1118164062,0.05955666664457415
12,80,6,10,1,1037717.6518554688,0.0037107626055608023
12,80,6,10,11,1370871.5903320312,0.03206085516221191
12,80,6,10,21,1340634.6733398438,0.02976060978507067
12,80,6,10,31,1106221.4243164062,0.01015032467029009
12,80,6,10,41,1182482.6918945312,0.016909887443677052
12,80,8,2,1,1019941.2915039062,0.0019772702738749537
12,80,8,2,11,1219354.2065429688,0.020038412530829053
12,80,8,2,21,1418767.1215820312,0.03561266448467859
12,80,8,2,31,1618180.0366210938,0.04932802433555428
12,80,8,2,41,1708869.1596679688,0.05506797762176707
12,80,8,4,1,1050964.2973632812,0.004985239517480755
12,80,8,4,11,1573440.9624023438,0.04638892097656355
12,80,8,4,21,1880267.3872070312,0.06520507659770503
12,80,8,4,31,2013461.0668945312,0.07252348584317403
12,80,8,4,41,1915433.345703125,0.06718153253000603
12,80,8,6,1,1059551.447265625,0.00580371882434938
12,80,8,6,11,1585930.361328125,0.04721689443081778
12,80,8,6,21,1844385.71875,0.06315380413205807
12,80,8,6,31,1877544.7001953125,0.0650506675045095
12,80,8,6,41,1429419.3056640625,0.036387912242215714
12,80,8,8,1,1060509.64453125,0.00589467827782153
12,80,8,8,11,1596470.53125,0.047911092252738596
12,80,8,8,21,1873950.560546875,0.06484652769269372
12,80,8,8,31,1643797.0107421875,0.050978149047239185
12,80,8,8,41,1284980.4897460938,0.02540192247759454
12,80,8,10,1,1033729.296875,0.0033241697314587704
12,80,8,10,11,1359505.265625,0.031201578906916883
12,80,8,10,21,1529320.66796875,0.04341586502941652
12,80,8,10,31,1542396.0107421875,0.04430491327458119
12,80,8,10,41,1296999.5556640625,0.026357411607157655
12,80,10,2,1,1026179.3461914062,0.0025886598225872692
12,80,10,2,11,1287972.8081054688,0.025640554726491294
12,80,10,2,21,1549766.2700195312,0.044803063786754915
12,80,10,2,31,1811559.7319335938,0.061245514972590565
12,80,10,2,41,2050725.2778320312,0.07449293205073992
12,80,10,4,1,1027028.4482421875,0.002671621238073296
12,80,10,4,11,1297312.9306640625,0.02638221746905245
12,80,10,4,21,1545610.4130859375,0.04452243524711652
12,80,10,4,31,1722219.291015625,0.05588967841808934
12,80,10,4,41,1901700.5678710938,0.0664136173372063
12,80,10,6,1,1035852.248046875,0.003530115012418289
12,80,10,6,11,1394374.728515625,0.03381750630735869
12,80,10,6,21,1624113.642578125,0.04971232046474139
12,80,10,6,31,1647839.453125,0.05123642717214527
12,80,10,6,41,1717950.8798828125,0.055627582916884855
12,80,10,8,1,1019925.0478515625,0.001975673851208448
12,80,10,8,11,1219175.5263671875,0.02002345809453443
12,80,10,8,21,1418426.0048828125,0.03558775214022436
12,80,10,8,31,1456677.9985351562,0.03834832773862473
12,80,10,8,41,1279015.1899414062,0.0249247040500149
12,80,10,10,1,1029513.4477539062,0.0029140636346183246
12,80,10,10,11,1324647.9252929688,0.028525498307702568
12,80,10,10,21,1538670.9692382812,0.04405232489352162
12,80,10,10,31,1587609.6166992188,0.04732777126832666
12,80,10,10,41,1439142.6518554688,0.03709103504497713
12,80,12,2,1,1023543.5014648438,0.0023307307920494846
12,80,12,2,11,1258978.5161132812,0.02330699098033784
12,80,12,2,21,1523095.3061523438,0.04299016988362103
12,80,12,2,31,1708856.8833007812,0.05506721935626957
12,80,12,2,41,1993518.1459960938,0.07145597022271266
12,80,12,4,1,1028731.30078125,0.0028378123838181946
12,80,12,4,11,1316044.30859375,0.027855233056937045
12,80,12,4,21,1535452.7705078125,0.043833661118033884
12,80,12,4,31,1649513.5590820312,0.05134322154801274
12,80,12,4,41,1729375.6860351562,0.056327797446366734
12,80,12,6,1,1013054.150390625,0.0012983429035902105
12,80,12,6,11,1143595.654296875,0.013513747067970705
12,80,12,6,21,1274137.158203125,0.024532975016607894
12,80,12,6,31,1335661.82421875,0.029377841900474433
12,80,12,6,41,1360205.5,0.031254702061781936
12,80,12,8,1,1017750.6997070312,0.0017617725753822366
12,80,12,8,11,1195257.6967773438,0.018003655236073834
12,80,12,8,21,1372764.6938476562,0.0322033475176462
12,80,12,8,31,1420880.8393554688,0.03576691288105516
12,80,12,8,41,1366134.1240234375,0.03170349235019376
12,80,12,10,1,1024219.5493164062,0.0023969420024287924
12,80,12,10,11,1258966.3881835938,0.02330600480402567
12,80,12,10,21,1391439.9692382812,0.03359962151475937
12,80,12,10,31,1438631.4272460938,0.03705417357849128
12,80,12,10,41,1365420.6479492188,0.03164957588021067
12,80,14,2,1,1013850.3061523438,0.0013770390991991732
12,80,14,2,11,1152353.3676757812,0.01428755711012708
12,80,14,2,21,1290856.4291992188,0.02587004693472239
12,80,14,2,31,1429359.4907226562,0.03638357354896016
12,80,14,2,41,1398628.8862304688,0.03413261535445433
12,80,14,4,1,1017157.9560546875,0.0017033901421079634
12,80,14,4,11,1188737.5166015625,0.017446733455340313
12,80,14,4,21,1360317.0771484375,0.031263164568663404
12,80,14,4,31,1301978.9467773438,0.02675092936742951
12,80,14,4,41,1313801.9282226562,0.027679892522952
12,80,14,6,1,1019224.0551757812,0.0019067586316341423
12,80,14,6,11,1211464.6069335938,0.0193762146204306
12,80,14,6,21,1403705.1586914062,0.034507492378646365
12,80,14,6,31,1471697.7104492188,0.03941446453756381
12,80,14,6,41,1623858.2622070312,0.049695806531811604
12,80,14,8,1,1019324.705078125,0.0019166562360726225
12,80,14,8,11,1212571.755859375,0.01946937466125842
12,80,14,8,21,1405818.806640625,0.0346632232478854
12,80,14,8,31,1418154.5498046875,0.03556792345195103
12,80,14,8,41,1524349.2202148438,0.04307603929154458
12,80,14,10,1,1022484.1533203125,0.002226900473212501
12,80,14,10,11,1247325.6865234375,0.022355481584916292
12,80,14,10,21,1369216.8115234375,0.031936156187064135
12,80,14,10,31,1337077.1376953125,0.02948691115579294
12,80,14,10,41,1278476.2041015625,0.02488148707419091
14,20,6,2,1,1023115.8032226562,0.0022888222771462186
14,20,6,2,11,1277201.6596679688,0.024779226253578646
14,20,6,2,21,1326311.6274414062,0.028654656884317342
14,20,6,2,31,1426315.0424804688,0.036162527558946556
14,20,6,2,41,1398216.5239257812,0.034102109112104095
14,20,6,4,1,1038486.8061523438,0.0037851632051020268
14,20,6,4,11,1374341.6176757812,0.032321906342910545
14,20,6,4,21,1494533.2553710938,0.04101677499625889
14,20,6,4,31,1534444.7075195312,0.043765082420682555
14,20,6,4,41,1463043.7299804688,0.03880138565560287
14,20,6,6,1,1065905.0053710938,0.006405470897341337
14,20,6,6,11,1589183.6489257812,0.047431604706840824
14,20,6,6,21,1734249.2807617188,0.056625229019346746
14,20,6,6,31,1541565.3833007812,0.044248637515833744
14,20,6,6,41,1491229.1879882812,0.04078630634570324
14,20,6,8,1,1165622.458984375,0.015449956160448641
14,20,6,8,11,2324961.04296875,0.08806946353822442
14,20,6,8,21,2097815.974609375,0.07693615781111118
14,20,6,8,31,1796793.0454101562,0.06037690871523593
14,20,6,8,41,1962112.24609375,0.0697552124437828
14,20,6,10,1,1108657.8608398438,0.010372679928659645
14,20,6,10,11,1709613.9262695312,0.05511396991443296
14,20,6,10,21,1547612.8881835938,0.04465773911086601
14,20,6,10,31,1566949.8422851562,0.045956259442660796
14,20,6,10,41,1222066.41015625,0.020265165531169638
14,20,8,2,1,1022652.8510742188,0.0022434415935410623
14,20,8,2,11,1261560.7446289062,0.023516769104686475
14,20,8,2,21,1526928.8315429688,0.04325249417499011
14,20,8,2,31,1639719.0727539062,0.05071702323206151
14,20,8,2,41,1738192.5678710938,0.05686533462921717
14,20,8,4,1,1024686.4526367188,0.002442646922777403
14,20,8,4,11,1298379.9575195312,0.026466639818452098
14,20,8,4,21,1393762.5815429688,0.03377209287937677
14,20,8,4,31,1449064.4106445312,0.037804112288266634
14,20,8,4,41,1279865.9399414062,0.024992885566352374
14,20,8,6,1,1037099.4506835938,0.003650927778415358
14,20,8,6,11,1408093.9575195312,0.03483061813807553
14,20,8,6,21,1570586.8061523438,0.046198877235944735
14,20,8,6,31,1502258.8969726562,0.04155387730895188
14,20,8,6,41,1328493.9418945312,0.028823856123473712
14,20,8,8,1,1124492.9555664062,0.01180720451258721
14,20,8,8,11,2075757.1440429688,0.07579788272107524
14,20,8,8,21,1920295.6020507812,0.06745223482578644
14,20,8,8,31,1505104.7060546875,0.04175109741709715
14,20,8,8,41,1544430.7719726562,0.0444426550275292
14,20,8,10,1,1078976.2060546875,0.007633373144634081
14,20,8,10,11,1834554.0908203125,0.06258548514344997
14,20,8,10,21,1512188.9541015625,0.04224059589322038
14,20,8,10,31,1492670.6181640625,0.04088690689504726
14,20,8,10,41,1262998.5439453125,0.023633407312956045
14,20,10,2,1,1020239.0947265625,0.0020065342562916033
14,20,10,2,11,1222630.0419921875,0.020312230962627797
14,20,10,2,21,1297764.1064453125,0.02641792177446023
14,20,10,2,31,1428562.3759765625,0.03632573900792013
14,20,10,2,41,1321695.9697265625,0.028295968706594232
14,20,10,4,1,1043190.5971679688,0.0042390867049608705
14,20,10,4,11,1457451.4516601562,0.03840347045493875
14,20,10,4,21,1664814.7495117188,0.052314818815542896
14,20,10,4,31,1441084.9228515625,0.03723097368633055
14,20,10,4,41,1387097.2758789062,0.03327644773282956
14,20,10,6,1,1094871.7983398438,0.009108685399722205
14,20,10,6,11,1916729.5102539062,0.06725375587239246
14,20,10,6,21,2013487.1831054688,0.07252487755590242
14,20,10,6,31,1610684.3486328125,0.04884074131625926
14,20,10,6,41,1796018.84375,0.060331191590091926
14,20,10,8,1,1074968.6484375,0.007258334697264113
14,20,10,8,11,1711377.6484375,0.05522281488537906
14,20,10,8,21,1690676.2084960938,0.05393885061634918
14,20,10,8,31,1568236.0092773438,0.04604211607071251
14,20,10,8,41,1319748.5698242188,0.028144295728045776
14,20,10,10,1,1050832.6489257812,0.0049726447457134615
14,20,10,10,11,1546885.8881835938,0.04460863517434088
14,20,10,10,21,1942348.6577148438,0.06867232997015149
14,20,10,10,31,1625276.0395507812,0.049787456264918095
14,20,10,10,41,1172704.1518554688,0.01606546138605025
14,20,12,2,1,1012177.5458984375,0.0012116303287552643
14,20,12,2,11,1133953.0048828125,0.012655553205782155
14,20,12,2,21,1255728.4638671875,0.02304240832259108
14,20,12,2,31,1377503.9228515625,0.03255929139914304
14,20,12,2,41,1384124.7958984375,0.03305471689839945
14,20,12,4,1,1026422.8984375,0.002612462382789671
14,20,12,4,11,1290651.8828125,0.02585378337609101
14,20,12,4,21,1465880.734375,0.03900272792751602
14,20,12,4,31,1445327.291015625,0.0375360426578315
14,20,12,4,41,1375055.587890625,0.03237554494247896
14,20,12,6,1,1055103.59765625,0.0053805229308132585
14,20,12,6,11,1606139.57421875,0.04854429784847647
14,20,12,6,21,1948239.16796875,0.06899611499565461
14,20,12,6,31,1735073.4228515625,0.056675451376134056
14,20,12,6,41,1902424.173828125,0.06645420459621842
14,20,12,8,1,1048215.9467773438,0.004722010454631054
14,20,12,8,11,1530375.4145507812,0.04348783488876773
14,20,12,8,21,1726823.5864257812,0.05617174379323564
14,20,12,8,31,1571698.7758789062,0.0462729545694367
14,20,12,8,41,1745306.0278320312,0.05729723404860132
14,20,12,10,1,1057822.8505859375,0.005639439734163476
14,20,12,10,11,1589432.2392578125,0.04744799488387841
14,20,12,10,21,1718636.734375,0.055669736292716765
14,20,12,10,31,1602518.9970703125,0.048307596555897
14,20,12,10,41,1342189.923828125,0.02988005753274603
14,20,14,2,1,1012886.3920898438,0.001281753697170096
14,20,14,2,11,1141750.3129882812,0.013350017244998957
14,20,14,2,21,1270614.2338867188,0.024249227276211816
14,20,14,2,31,1399478.1547851562,0.03419541808737159
14,20,14,2,41,1413187.4897460938,0.03520449554032368
14,20,14,4,1,1050074.2436523438,0.004900060644916104
14,20,14,4,11,1550816.6801757812,0.04487388659090086
14,20,14,4,21,1963331.8002929688,0.06982171198138243
14,20,14,4,31,1698507.2729492188,0.05442621151793481
14,20,14,4,41,1845554.9916992188,0.06322121265043634
14,20,14,6,1,1063684.2924804688,0.0061955127238420005
14,20,14,6,11,1700527.2172851562,0.05455159325480774
14,20,14,6,21,1948787.1674804688,0.069026192199378
14,20,14,6,31,1742438.9047851562,0.057123345300458706
14,20,14,6,41,1912165.6176757812,0.06699925666109796
14,20,14,8,1,1074041.2446289062,0.007171366394476353
14,20,14,8,11,1814453.6909179688,0.06141499635110592
14,20,14,8,21,2049241.7543945312,0.0744151444644221
14,20,14,8,31,1590921.7880859375,0.047546156232186165
14,20,14,8,41,1788993.4697265625,0.05991552593635219
14,20,14,10,1,1065664.8959960938,0.0063827886531242495
14,20,14,10,11,1676099.5473632812,0.05302624678826007
14,20,14,10,21,1831470.7290039062,0.06240668621305434
14,20,14,10,31,1534187.1865234375,0.043747556721410064
14,20,14,10,41,1311685.84375,0.02751418038362541
14,30,6,2,1,1020590.8984375,0.002041094756756179
14,30,6,2,11,1226499.8828125,0.020634851321928105
14,30,6,2,21,1331390.458984375,0.02904804302317343
14,30,6,2,31,1524082.791015625,0.04305779924818198
14,30,6,2,41,1455157.255859375,0.03823983073670889
14,30,6,4,1,1035369.2001953125,0.003483288448335342
14,30,6,4,11,1389061.2021484375,0.03342271146504161
14,30,6,4,21,1596888.2294921875,0.04793851768272761
14,30,6,4,31,1496923.7333984375,0.04118323232466281
14,30,6,4,41,1491280.2578125,0.04078987211495866
14,30,6,6,1,1039482.3989257812,0.0038813936819201977
14,30,6,6,11,1434306.3881835938,0.036741847274611494
14,30,6,6,21,1693917.6118164062,0.05414082303179102
14,30,6,6,31,1723132.2016601562,0.05594565845626387
14,30,6,6,41,1954196.7836914062,0.06932269371730126
14,30,6,8,1,1085160.2021484375,0.008209636288146527
14,30,6,8,11,1872553.5478515625,0.06476708510804752
14,30,6,8,21,1785305.4384765625,0.059696730282890575
14,30,6,8,31,1754611.203125,0.05785981990503486
14,30,6,8,41,1966152.5278320312,0.06997537757414474
14,30,6,10,1,1060649.205078125,0.005907920266931654
14,30,6,10,11,1589670.404296875,0.04746369553173335
14,30,6,10,21,1567052.5,0.045963114571314856
14,30,6,10,31,1670429.189453125,0.052669310833344474
14,30,6,10,41,1532979.5,0.04366533177179943
14,30,8,2,1,1008429.3447265625,0.0008400991701200677
14,30,8,2,11,1092722.7919921875,0.008910361684957735
14,30,8,2,21,1177016.2392578125,0.016438609858241637
14,30,8,2,31,1297477.3623046875,0.026395231246805873
14,30,8,2,41,1342122.2177734375,0.029874860105341128
14,30,8,4,1,1034490.8427734375,0.003398090249174812
14,30,8,4,11,1379399.2705078125,0.03270133467867997
14,30,8,4,21,1441230.8564453125,0.03724148119562454
14,30,8,4,31,1414947.169921875,0.03533337843546813
14,30,8,4,41,1378626.51171875,0.03264344293969623
14,30,8,6,1,1052360.392578125,0.00511871628843763
14,30,8,6,11,1575964.318359375,0.04655668019392745
14,30,8,6,21,1799416.26953125,0.06053168016626098
14,30,8,6,31,1686209.521484375,0.05365995881723018
14,30,8,6,41,1865372.2255859375,0.06435786796990528
14,30,8,8,1,1053228.8452148438,0.0052016662478626685
14,30,8,8,11,1585517.2973632812,0.047189604707527755
14,30,8,8,21,2053306.3002929688,0.0746281456651412
14,30,8,8,31,1675675.7124023438,0.05299960496282141
14,30,8,8,41,1438256.9077148438,0.03702716164677344
14,30,8,10,1,1077197.1538085938,0.007467039460200331
14,30,8,10,11,1616658.8774414062,0.04922930067181275
14,30,8,10,21,1644393.2749023438,0.051016281234858685
14,30,8,10,31,1635876.4350585938,0.05047042920132805
14,30,8,10,41,1296255.4096679688,0.026298485535986016
14,30,10,2,1,1018905.2451171875,0.0018754020159179596
14,30,10,2,11,1207957.6962890625,0.019080622241209433
14,30,10,2,21,1397010.1474609375,0.03401281580427096
14,30,10,2,31,1586062.5986328125,0.047225629545531556
14,30,10,2,41,1602861.7177734375,0.04833002310687751
14,30,10,4,1,1025073.5927734375,0.0024805296562635526
14,30,10,4,11,1275809.5205078125,0.024667425434430568
14,30,10,4,21,1526545.4482421875,0.04322628633115766
14,30,10,4,31,1662706.919921875,0.05218145401659058
14,30,10,4,41,1745193.1376953125,0.0572903922145076
14,30,10,6,1,1032572.142578125,0.003211755066505173
14,30,10,6,11,1358293.568359375,0.03110959551188963
14,30,10,6,21,1684014.994140625,0.053522692874333755
14,30,10,6,31,1660685.7138671875,0.05205342700812032
14,30,10,6,41,1766734.5336914062,0.05858877553544972
14,30,10,8,1,1084690.5986328125,0.00816597954817544
14,30,10,8,11,1885382.2763671875,0.06549460902534343
14,30,10,8,21,1714470.28515625,0.05541342797733506
14,30,10,8,31,1663765.642578125,0.052248459621761834
14,30,10,8,41,1210934.58984375,0.019331589690897655
14,30,10,10,1,1075420.8017578125,0.007300711384450098
14,30,10,10,11,1670256.3720703125,0.05265841526408477
14,30,10,10,21,1746599.2392578125,0.057375582185553275
14,30,10,10,31,1531408.0546875,0.043558253097728095
14,30,10,10,41,1230641.1357421875,0.020979085584521773
14,30,12,2,1,1018709.9921875,0.0018561935218113224
14,30,12,2,11,1205809.9140625,0.018899207248652905
14,30,12,2,21,1392909.8359375,0.03370880020005118
14,30,12,2,31,1580009.7578125,0.04682512768617375
14,30,12,2,41,1594856.34765625,0.047805046684146424
14,30,12,4,1,1058793.4946289062,0.005731715676183802
14,30,12,4,11,1646728.4409179688,0.05116549969333217
14,30,12,4,21,1983032.9790039062,0.07089085377276239
14,30,12,4,31,1930708.1108398438,0.06802987424193652
14,30,12,4,41,1703715.4916992188,0.0547492229569273
14,30,12,6,1,1060585.1430664062,0.005901842035602067
14,30,12,6,11,1666436.5737304688,0.05241733009239069
14,30,12,6,21,2052074.6215820312,0.0745636400454619
14,30,12,6,31,1541935.5668945312,0.04427372115838546
14,30,12,6,41,1386381.59765625,0.033223101143765366
14,30,12,8,1,1096196.1962890625,0.009230734699187781
14,30,12,8,11,1942808.2919921875,0.06869762655743439
14,30,12,8,21,2008487.0400390625,0.07225812713051738
14,30,12,8,31,1465142.3759765625,0.03895036039441968
14,30,12,8,41,1462053.3837890625,0.0387310180196605
14,30,12,10,1,1110305.7509765625,0.01052282130811144
14,30,12,10,11,1920955.1376953125,0.0674889064307167
14,30,12,10,21,1773884.453125,0.05901658063487192
14,30,12,10,31,1088465.9775390625,0.008516477812188672
14,30,12,10,41,1277532.763671875,0.024805800625350427
14,30,14,2,1,1012024.5922851562,0.0011964934318622333
14,30,14,2,11,1132270.5151367188,0.012505139419535904
14,30,14,2,21,1252516.4379882812,0.022780315141330165
14,30,14,2,31,1372762.3608398438,0.03220317202291634
14,30,14,2,41,1493008.2836914062,0.04091046066747084
14,30,14,4,1,1038112.5434570312,0.0037489668232608686
14,30,14,4,11,1419237.9780273438,0.03564704309367728
14,30,14,4,21,1800363.4125976562,0.06058751216019109
14,30,14,4,31,1986652.2729492188,0.0710862252284774
14,30,14,4,41,1387092.9516601562,0.03327612548034975
14,30,14,6,1,1041163.4926757812,0.004043694142213949
14,30,14,6,11,1452798.4194335938,0.03807133808343144
14,30,14,6,21,1560438.3715820312,0.04552061781075922
14,30,14,6,31,1282431.4790039062,0.025198248461781647
14,30,14,6,41,1303157.763671875,0.026843892128496583
14,30,14,8,1,1075200.6958007812,0.007280084630083783
14,30,14,8,11,1827207.6538085938,0.06215903097714759
14,30,14,8,21,2027462.6420898438,0.07326729879101945
14,30,14,8,31,1537542.90625,0.043975724400854954
14,30,14,8,41,1334807.76171875,0.029311974376263095
14,30,14,10,1,1116121.4008789062,0.011051094727899224
14,30,14,10,11,2120311.4838867188,0.07808592609317744
14,30,14,10,21,2009179.0454101562,0.07229508022802267
14,30,14,10,31,1459492.6865234375,0.03854887228022008
14,30,14,10,41,1263486.099609375,0.02367293203017584
14,40,6,2,1,1012646.501953125,0.0012580272540321236
14,40,6,2,11,1139111.521484375,0.01311547347869757
14,40,6,2,21,1258128.8828125,0.02323788279976191
14,40,6,2,31,1333848.32421875,0.029237934805737664
14,40,6,2,41,1443786.08203125,0.03742530753503859
14,40,6,4,1,1064493.802734375,0.006272093840799853
14,40,6,4,11,1709431.830078125,0.055102726417737946
14,40,6,4,21,1789941.25,0.05997168825711796
14,40,6,4,31,1507651.3076171875,0.04192729754605873
14,40,6,4,41,1489092.923828125,0.04063705074435653
14,40,6,6,1,1021926.798828125,0.002172233388344491
14,40,6,6,11,1241194.787109375,0.021851647977527033
14,40,6,6,21,1460462.775390625,0.0386179097823538
14,40,6,6,31,1559503.4697265625,0.04545793513802732
14,40,6,6,41,1743422.169921875,0.05718300854733882
14,40,6,8,1,1074658.4047851562,0.007229248779293984
14,40,6,8,11,1833621.8354492188,0.06253145377441216
14,40,6,8,21,2050839.0053710938,0.07449889319009051
14,40,6,8,31,1714129.9711914062,0.05539246805788922
14,40,6,8,41,1430278.5639648438,0.036450220754026263
14,40,6,10,1,1088288.9575195312,0.008500068109974723
14,40,6,10,11,1761318.8139648438,0.0582636954549971
14,40,6,10,21,1595310.0610351562,0.04783486364006784
14,40,6,10,31,1658884.8227539062,0.051939236972407876
14,40,6,10,41,1486477.1318359375,0.04045402903109663
14,40,8,2,1,1015538.0424804688,0.0015436800311818821
14,40,8,2,11,1170918.4672851562,0.015910574687844292
14,40,8,2,21,1350799.5756835938,0.03053905896358744
14,40,8,2,31,1217427.5063476562,0.019877055398489052
14,40,8,2,41,1241682.2875976562,0.021891792344107985
14,40,8,4,1,1041992.9936523438,0.004123691073965485
14,40,8,4,11,1461922.9301757812,0.03872174562705277
14,40,8,4,21,1793625.5502929688,0.060189753772065036
14,40,8,4,31,1614201.1987304688,0.04906961983880076
14,40,8,4,41,1708161.8696289062,0.05502428295197315
14,40,8,6,1,1023728.5415039062,0.0023488572737431213
14,40,8,6,11,1261013.9565429688,0.02347238076036029
14,40,8,6,21,1498299.3715820312,0.041278914399133226
14,40,8,6,31,1573544.6684570312,0.04639582039213752
14,40,8,6,41,1168423.4755859375,0.01569380772472817
14,40,8,8,1,1081594.6484375,0.007877737753425373
14,40,8,8,11,1848933.20703125,0.06341575086006102
14,40,8,8,21,1990136.21875,0.07127398817534814
14,40,8,8,31,1591633.2290039062,0.04759301104359803
14,40,8,8,41,1203445.8237304688,0.01869918500985368
14,40,8,10,1,1080860.951171875,0.0078093196207638105
14,40,8,10,11,1707184.45703125,0.054963873957855736
14,40,8,10,21,1530146.96875,0.04347225084515993
14,40,8,10,31,1556277.7592773438,0.0452413999153789
14,40,8,10,41,1125748.6215820312,0.011920177715019742
14,40,10,2,1,1038430.5458984375,0.003779722809814645
14,40,10,2,11,1435697.8505859375,0.036842422045710865
14,40,10,2,21,1642364.6728515625,0.050886497517613094
14,40,10,2,31,1749494.5380859375,0.05755080234304066
14,40,10,2,41,1524477.845703125,0.04308484411059266
14,40,10,4,1,1059725.1953125,0.00582021781844233
14,40,10,4,11,1656977.1484375,0.05181815433206305
14,40,10,4,21,2012345.810546875,0.0724640395279903
14,40,10,4,31,2072491.2880859375,0.07562843441740785
14,40,10,4,41,1935398.263671875,0.06828914760768057
14,40,10,6,1,1058272.34375,0.0056821810423615116
14,40,10,6,11,1640995.78125,0.050798838498525845
14,40,10,6,21,1650878.0400390625,0.05143019223478529
14,40,10,6,31,1505203.669921875,0.04175794976576763
14,40,10,6,41,1303852.681640625,0.02689865865198815
14,40,10,8,1,1103089.798828125,0.009863876519697001
14,40,10,8,11,2001587.361328125,0.07188905619362607
14,40,10,8,21,1948154.060546875,0.0689914431528642
14,40,10,8,31,1577628.9638671875,0.046667217836273034
14,40,10,8,41,1527374.591796875,0.04328295862389231
14,40,10,10,1,1113300.6005859375,0.010795173206342934
14,40,10,10,11,1868483.515625,0.06453533403915745
14,40,10,10,21,1937601.6220703125,0.06841075490298265
14,40,10,10,31,1525369.2153320312,0.04314584280001443
14,40,10,10,41,1289654.4296875,0.025774442259370867
14,40,12,2,1,1022074.2924804688,0.0021867026408532997
14,40,12,2,11,1242817.2172851562,0.021985195858546414
14,40,12,2,21,1492241.9174804688,0.04085699607898596
14,40,12,2,31,1726642.8305664062,0.05616068321568113
14,40,12,2,41,2005044.9116210938,0.07207414699970016
14,40,12,4,1,1040565.14453125,0.003985953932582831
14,40,12,4,11,1446216.58984375,0.037599890009599735
14,40,12,4,21,1598327.65234375,0.048032978561137085
14,40,12,4,31,1586136.919921875,0.0472305386514964
14,40,12,4,41,1698678.59765625,0.05443685117085306
14,40,12,6,1,1057942.7939453125,0.005650846480814931
14,40,12,6,11,1637370.7333984375,0.0505663848612834
14,40,12,6,21,1694108.6318359375,0.05415271466729821
14,40,12,6,31,1602591.744140625,0.04831235725326599
14,40,12,6,41,1404284.263671875,0.034550181068553565
14,40,12,8,1,1080585.896484375,0.007783659675754118
14,40,12,8,11,1817309.302734375,0.061581993682057856
14,40,12,8,21,2004001.46875,0.07201831932903513
14,40,12,8,31,1703754.0834960938,0.05475161308463772
14,40,12,8,41,1197691.4897460938,0.018210837330723706
14,40,12,10,1,1056230.49609375,0.005487894648709579
14,40,12,10,11,1618535.45703125,0.04935107918384052
14,40,12,10,21,1727351.7138671875,0.056204054312499974
14,40,12,10,31,1671343.62890625,0.052726946362127824
14,40,12,10,41,1545514.9296875,0.04451597965518306
14,40,14,2,1,1032037.2021484375,0.0031597486073764447
14,40,14,2,11,1352409.2236328125,0.03066184530946292
14,40,14,2,21,1569476.9541015625,0.04612489389813956
14,40,14,2,31,1661219.1318359375,0.05208722832466606
